ID,이름,태그,이동 가능,경작 가능,낚시 가능,건설 가능,파괴 가능,상호작용 가능,바닥,벽,물,깊은 물,공기
10825,Tileset Grass Winter_244 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10826,Tileset Grass Winter_244,Ground,1,0,0,0,0,0,1,0,0,0,0
10827,Tileset Grass Winter_245 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10828,Tileset Grass Winter_245,Ground,1,0,0,0,0,0,1,0,0,0,0
10829,Tileset Grass Winter_246 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10830,Tileset Grass Winter_246,Ground,1,0,0,0,0,0,1,0,0,0,0
10831,Tileset Grass Winter_247 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10832,Tileset Grass Winter_247,Ground,1,0,0,0,0,0,1,0,0,0,0
10833,Tileset Grass Winter_248 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10834,Tileset Grass Winter_248,Ground,1,0,0,0,0,0,1,0,0,0,0
10835,Tileset Grass Winter_249 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10836,Tileset Grass Winter_249,Ground,1,0,0,0,0,0,1,0,0,0,0
10837,Tileset Grass Winter_25 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10838,Tileset Grass Winter_25,Ground,1,0,0,0,0,0,1,0,0,0,0
10839,Tileset Grass Winter_250 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10840,Tileset Grass Winter_250,Ground,1,0,0,0,0,0,1,0,0,0,0
10841,Tileset Grass Winter_251 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10842,Tileset Grass Winter_251,Ground,1,0,0,0,0,0,1,0,0,0,0
10843,Tileset Grass Winter_252 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10844,Tileset Grass Winter_252,Ground,1,0,0,0,0,0,1,0,0,0,0
10845,Tileset Grass Winter_253 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10846,Tileset Grass Winter_253,Ground,1,0,0,0,0,0,1,0,0,0,0
10847,Tileset Grass Winter_254 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10848,Tileset Grass Winter_254,Ground,1,0,0,0,0,0,1,0,0,0,0
10849,Tileset Grass Winter_255 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10850,Tileset Grass Winter_255,Ground,1,0,0,0,0,0,1,0,0,0,0
10851,Tileset Grass Winter_256 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10852,Tileset Grass Winter_256,Ground,1,0,0,0,0,0,1,0,0,0,0
10853,Tileset Grass Winter_257 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10854,Tileset Grass Winter_257,Ground,1,0,0,0,0,0,1,0,0,0,0
10855,Tileset Grass Winter_258 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10856,Tileset Grass Winter_258,Ground,1,0,0,0,0,0,1,0,0,0,0
10857,Tileset Grass Winter_259 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10858,Tileset Grass Winter_259,Ground,1,0,0,0,0,0,1,0,0,0,0
10859,Tileset Grass Winter_26 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10860,Tileset Grass Winter_26,Ground,1,0,0,0,0,0,1,0,0,0,0
10861,Tileset Grass Winter_260 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10862,Tileset Grass Winter_260,Ground,1,0,0,0,0,0,1,0,0,0,0
10863,Tileset Grass Winter_261 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10864,Tileset Grass Winter_261,Ground,1,0,0,0,0,0,1,0,0,0,0
10865,Tileset Grass Winter_262 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10866,Tileset Grass Winter_262,Ground,1,0,0,0,0,0,1,0,0,0,0
10867,Tileset Grass Winter_263 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10868,Tileset Grass Winter_263,Ground,1,0,0,0,0,0,1,0,0,0,0
10869,Tileset Grass Winter_264 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10870,Tileset Grass Winter_264,Ground,1,0,0,0,0,0,1,0,0,0,0
10871,Tileset Grass Winter_265 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10872,Tileset Grass Winter_265,Ground,1,0,0,0,0,0,1,0,0,0,0
10873,Tileset Grass Winter_266 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10874,Tileset Grass Winter_266,Ground,1,0,0,0,0,0,1,0,0,0,0
10875,Tileset Grass Winter_267 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10876,Tileset Grass Winter_267,Ground,1,0,0,0,0,0,1,0,0,0,0
10877,Tileset Grass Winter_268 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10878,Tileset Grass Winter_268,Ground,1,0,0,0,0,0,1,0,0,0,0
10879,Tileset Grass Winter_269 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10880,Tileset Grass Winter_269,Ground,1,0,0,0,0,0,1,0,0,0,0
10881,Tileset Grass Winter_27 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10882,Tileset Grass Winter_27,Ground,1,0,0,0,0,0,1,0,0,0,0
10883,Tileset Grass Winter_270 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10884,Tileset Grass Winter_270,Ground,1,0,0,0,0,0,1,0,0,0,0
10885,Tileset Grass Winter_271 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10886,Tileset Grass Winter_271,Ground,1,0,0,0,0,0,1,0,0,0,0
10887,Tileset Grass Winter_272 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10888,Tileset Grass Winter_272,Ground,1,0,0,0,0,0,1,0,0,0,0
10889,Tileset Grass Winter_273 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10890,Tileset Grass Winter_273,Ground,1,0,0,0,0,0,1,0,0,0,0
10891,Tileset Grass Winter_274 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10892,Tileset Grass Winter_274,Ground,1,0,0,0,0,0,1,0,0,0,0
10893,Tileset Grass Winter_275 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10894,Tileset Grass Winter_275,Ground,1,0,0,0,0,0,1,0,0,0,0
10895,Tileset Grass Winter_276 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10896,Tileset Grass Winter_276,Ground,1,0,0,0,0,0,1,0,0,0,0
10897,Tileset Grass Winter_277 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10898,Tileset Grass Winter_277,Ground,1,0,0,0,0,0,1,0,0,0,0
10899,Tileset Grass Winter_278 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10900,Tileset Grass Winter_278,Ground,1,0,0,0,0,0,1,0,0,0,0
10901,Tileset Grass Winter_279 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10902,Tileset Grass Winter_279,Ground,1,0,0,0,0,0,1,0,0,0,0
10903,Tileset Grass Winter_28 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10904,Tileset Grass Winter_28,Ground,1,0,0,0,0,0,1,0,0,0,0
10905,Tileset Grass Winter_280 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10906,Tileset Grass Winter_280,Ground,1,0,0,0,0,0,1,0,0,0,0
10907,Tileset Grass Winter_281 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10908,Tileset Grass Winter_281,Ground,1,0,0,0,0,0,1,0,0,0,0
10909,Tileset Grass Winter_282 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10910,Tileset Grass Winter_282,Ground,1,0,0,0,0,0,1,0,0,0,0
10911,Tileset Grass Winter_283 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10912,Tileset Grass Winter_283,Ground,1,0,0,0,0,0,1,0,0,0,0
10913,Tileset Grass Winter_284 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10914,Tileset Grass Winter_284,Ground,1,0,0,0,0,0,1,0,0,0,0
10915,Tileset Grass Winter_285 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10916,Tileset Grass Winter_285,Ground,1,0,0,0,0,0,1,0,0,0,0
10917,Tileset Grass Winter_286 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10918,Tileset Grass Winter_286,Ground,1,0,0,0,0,0,1,0,0,0,0
10919,Tileset Grass Winter_287 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10920,Tileset Grass Winter_287,Ground,1,0,0,0,0,0,1,0,0,0,0
10921,Tileset Grass Winter_288 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10922,Tileset Grass Winter_288,Ground,1,0,0,0,0,0,1,0,0,0,0
10923,Tileset Grass Winter_289 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10924,Tileset Grass Winter_289,Ground,1,0,0,0,0,0,1,0,0,0,0
10925,Tileset Grass Winter_29 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10926,Tileset Grass Winter_29,Ground,1,0,0,0,0,0,1,0,0,0,0
10927,Tileset Grass Winter_290 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10928,Tileset Grass Winter_290,Ground,1,0,0,0,0,0,1,0,0,0,0
10929,Tileset Grass Winter_291 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10930,Tileset Grass Winter_291,Ground,1,0,0,0,0,0,1,0,0,0,0
10931,Tileset Grass Winter_292 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10932,Tileset Grass Winter_292,Ground,1,0,0,0,0,0,1,0,0,0,0
10933,Tileset Grass Winter_293 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10934,Tileset Grass Winter_293,Ground,1,0,0,0,0,0,1,0,0,0,0
10935,Tileset Grass Winter_294 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10936,Tileset Grass Winter_294,Ground,1,0,0,0,0,0,1,0,0,0,0
10937,Tileset Grass Winter_295 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10938,Tileset Grass Winter_295,Ground,1,0,0,0,0,0,1,0,0,0,0
10939,Tileset Grass Winter_296 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10940,Tileset Grass Winter_296,Ground,1,0,0,0,0,0,1,0,0,0,0
10941,Tileset Grass Winter_297 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10942,Tileset Grass Winter_297,Ground,1,0,0,0,0,0,1,0,0,0,0
10943,Tileset Grass Winter_298 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10944,Tileset Grass Winter_298,Ground,1,0,0,0,0,0,1,0,0,0,0
10945,Tileset Grass Winter_299 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10946,Tileset Grass Winter_299,Ground,1,0,0,0,0,0,1,0,0,0,0
10947,Tileset Grass Winter_3 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10948,Tileset Grass Winter_3,Ground,1,0,0,0,0,0,1,0,0,0,0
10949,Tileset Grass Winter_30 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10950,Tileset Grass Winter_30,Ground,1,0,0,0,0,0,1,0,0,0,0
10951,Tileset Grass Winter_300 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10952,Tileset Grass Winter_300,Ground,1,0,0,0,0,0,1,0,0,0,0
10953,Tileset Grass Winter_301 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10954,Tileset Grass Winter_301,Ground,1,0,0,0,0,0,1,0,0,0,0
10955,Tileset Grass Winter_302 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10956,Tileset Grass Winter_302,Ground,1,0,0,0,0,0,1,0,0,0,0
10957,Tileset Grass Winter_303 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10958,Tileset Grass Winter_303,Ground,1,0,0,0,0,0,1,0,0,0,0
10959,Tileset Grass Winter_304 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10960,Tileset Grass Winter_304,Ground,1,0,0,0,0,0,1,0,0,0,0
10961,Tileset Grass Winter_305 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10962,Tileset Grass Winter_305,Ground,1,0,0,0,0,0,1,0,0,0,0
10963,Tileset Grass Winter_306 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10964,Tileset Grass Winter_306,Ground,1,0,0,0,0,0,1,0,0,0,0
10965,Tileset Grass Winter_307 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10966,Tileset Grass Winter_307,Ground,1,0,0,0,0,0,1,0,0,0,0
10967,Tileset Grass Winter_308 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10968,Tileset Grass Winter_308,Ground,1,0,0,0,0,0,1,0,0,0,0
10969,Tileset Grass Winter_309 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10970,Tileset Grass Winter_309,Ground,1,0,0,0,0,0,1,0,0,0,0
10971,Tileset Grass Winter_31 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10972,Tileset Grass Winter_31,Ground,1,0,0,0,0,0,1,0,0,0,0
10973,Tileset Grass Winter_310 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10974,Tileset Grass Winter_310,Ground,1,0,0,0,0,0,1,0,0,0,0
10975,Tileset Grass Winter_311 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10976,Tileset Grass Winter_311,Ground,1,0,0,0,0,0,1,0,0,0,0
10977,Tileset Grass Winter_312 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10978,Tileset Grass Winter_312,Ground,1,0,0,0,0,0,1,0,0,0,0
10979,Tileset Grass Winter_313 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10980,Tileset Grass Winter_313,Ground,1,0,0,0,0,0,1,0,0,0,0
10981,Tileset Grass Winter_314 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10982,Tileset Grass Winter_314,Ground,1,0,0,0,0,0,1,0,0,0,0
10983,Tileset Grass Winter_315 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10984,Tileset Grass Winter_315,Ground,1,0,0,0,0,0,1,0,0,0,0
10985,Tileset Grass Winter_316 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10986,Tileset Grass Winter_316,Ground,1,0,0,0,0,0,1,0,0,0,0
10987,Tileset Grass Winter_317 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10988,Tileset Grass Winter_317,Ground,1,0,0,0,0,0,1,0,0,0,0
10989,Tileset Grass Winter_318 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10990,Tileset Grass Winter_318,Ground,1,0,0,0,0,0,1,0,0,0,0
10991,Tileset Grass Winter_319 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10992,Tileset Grass Winter_319,Ground,1,0,0,0,0,0,1,0,0,0,0
10993,Tileset Grass Winter_32 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10994,Tileset Grass Winter_32,Ground,1,0,0,0,0,0,1,0,0,0,0
10995,Tileset Grass Winter_320 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10996,Tileset Grass Winter_320,Ground,1,0,0,0,0,0,1,0,0,0,0
10997,Tileset Grass Winter_321 1,Ground,1,0,0,0,0,0,1,0,0,0,0
10998,Tileset Grass Winter_321,Ground,1,0,0,0,0,0,1,0,0,0,0
10999,Tileset Grass Winter_322 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11000,Tileset Grass Winter_322,Ground,1,0,0,0,0,0,1,0,0,0,0
11001,Tileset Grass Winter_323 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11002,Tileset Grass Winter_323,Ground,1,0,0,0,0,0,1,0,0,0,0
11003,Tileset Grass Winter_324 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11004,Tileset Grass Winter_324,Ground,1,0,0,0,0,0,1,0,0,0,0
11005,Tileset Grass Winter_325 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11006,Tileset Grass Winter_325,Ground,1,0,0,0,0,0,1,0,0,0,0
11007,Tileset Grass Winter_326 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11008,Tileset Grass Winter_326,Ground,1,0,0,0,0,0,1,0,0,0,0
11009,Tileset Grass Winter_327 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11010,Tileset Grass Winter_327,Ground,1,0,0,0,0,0,1,0,0,0,0
11011,Tileset Grass Winter_328 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11012,Tileset Grass Winter_328,Ground,1,0,0,0,0,0,1,0,0,0,0
11013,Tileset Grass Winter_329 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11014,Tileset Grass Winter_329,Ground,1,0,0,0,0,0,1,0,0,0,0
11015,Tileset Grass Winter_33 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11016,Tileset Grass Winter_33,Ground,1,0,0,0,0,0,1,0,0,0,0
11017,Tileset Grass Winter_330 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11018,Tileset Grass Winter_330,Ground,1,0,0,0,0,0,1,0,0,0,0
11019,Tileset Grass Winter_331 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11020,Tileset Grass Winter_331,Ground,1,0,0,0,0,0,1,0,0,0,0
11021,Tileset Grass Winter_332 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11022,Tileset Grass Winter_332,Ground,1,0,0,0,0,0,1,0,0,0,0
11023,Tileset Grass Winter_333 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11024,Tileset Grass Winter_333,Ground,1,0,0,0,0,0,1,0,0,0,0
11025,Tileset Grass Winter_334 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11026,Tileset Grass Winter_334,Ground,1,0,0,0,0,0,1,0,0,0,0
11027,Tileset Grass Winter_335 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11028,Tileset Grass Winter_335,Ground,1,0,0,0,0,0,1,0,0,0,0
11029,Tileset Grass Winter_336 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11030,Tileset Grass Winter_336,Ground,1,0,0,0,0,0,1,0,0,0,0
11031,Tileset Grass Winter_337 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11032,Tileset Grass Winter_337,Ground,1,0,0,0,0,0,1,0,0,0,0
11033,Tileset Grass Winter_338 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11034,Tileset Grass Winter_338,Ground,1,0,0,0,0,0,1,0,0,0,0
11035,Tileset Grass Winter_339 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11036,Tileset Grass Winter_339,Ground,1,0,0,0,0,0,1,0,0,0,0
11037,Tileset Grass Winter_34 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11038,Tileset Grass Winter_34,Ground,1,0,0,0,0,0,1,0,0,0,0
11039,Tileset Grass Winter_340 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11040,Tileset Grass Winter_340,Ground,1,0,0,0,0,0,1,0,0,0,0
11041,Tileset Grass Winter_341 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11042,Tileset Grass Winter_341,Ground,1,0,0,0,0,0,1,0,0,0,0
11043,Tileset Grass Winter_342 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11044,Tileset Grass Winter_342,Ground,1,0,0,0,0,0,1,0,0,0,0
11045,Tileset Grass Winter_343 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11046,Tileset Grass Winter_343,Ground,1,0,0,0,0,0,1,0,0,0,0
11047,Tileset Grass Winter_344 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11048,Tileset Grass Winter_344,Ground,1,0,0,0,0,0,1,0,0,0,0
11049,Tileset Grass Winter_345 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11050,Tileset Grass Winter_345,Ground,1,0,0,0,0,0,1,0,0,0,0
11051,Tileset Grass Winter_346 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11052,Tileset Grass Winter_346,Ground,1,0,0,0,0,0,1,0,0,0,0
11053,Tileset Grass Winter_347 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11054,Tileset Grass Winter_347,Ground,1,0,0,0,0,0,1,0,0,0,0
11055,Tileset Grass Winter_348 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11056,Tileset Grass Winter_348,Ground,1,0,0,0,0,0,1,0,0,0,0
11057,Tileset Grass Winter_349 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11058,Tileset Grass Winter_349,Ground,1,0,0,0,0,0,1,0,0,0,0
11059,Tileset Grass Winter_35 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11060,Tileset Grass Winter_35,Ground,1,0,0,0,0,0,1,0,0,0,0
11061,Tileset Grass Winter_350 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11062,Tileset Grass Winter_350,Ground,1,0,0,0,0,0,1,0,0,0,0
11063,Tileset Grass Winter_351 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11064,Tileset Grass Winter_351,Ground,1,0,0,0,0,0,1,0,0,0,0
11065,Tileset Grass Winter_352 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11066,Tileset Grass Winter_352,Ground,1,0,0,0,0,0,1,0,0,0,0
11067,Tileset Grass Winter_353 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11068,Tileset Grass Winter_353,Ground,1,0,0,0,0,0,1,0,0,0,0
11069,Tileset Grass Winter_354 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11070,Tileset Grass Winter_354,Ground,1,0,0,0,0,0,1,0,0,0,0
11071,Tileset Grass Winter_355 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11072,Tileset Grass Winter_355,Ground,1,0,0,0,0,0,1,0,0,0,0
11073,Tileset Grass Winter_356 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11074,Tileset Grass Winter_356,Ground,1,0,0,0,0,0,1,0,0,0,0
11075,Tileset Grass Winter_357 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11076,Tileset Grass Winter_357,Ground,1,0,0,0,0,0,1,0,0,0,0
11077,Tileset Grass Winter_358 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11078,Tileset Grass Winter_358,Ground,1,0,0,0,0,0,1,0,0,0,0
11079,Tileset Grass Winter_359 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11080,Tileset Grass Winter_359,Ground,1,0,0,0,0,0,1,0,0,0,0
11081,Tileset Grass Winter_36 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11082,Tileset Grass Winter_36,Ground,1,0,0,0,0,0,1,0,0,0,0
11083,Tileset Grass Winter_360 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11084,Tileset Grass Winter_360,Ground,1,0,0,0,0,0,1,0,0,0,0
11085,Tileset Grass Winter_361 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11086,Tileset Grass Winter_361,Ground,1,0,0,0,0,0,1,0,0,0,0
11087,Tileset Grass Winter_362 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11088,Tileset Grass Winter_362,Ground,1,0,0,0,0,0,1,0,0,0,0
11089,Tileset Grass Winter_363 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11090,Tileset Grass Winter_363,Ground,1,0,0,0,0,0,1,0,0,0,0
11091,Tileset Grass Winter_364 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11092,Tileset Grass Winter_364,Ground,1,0,0,0,0,0,1,0,0,0,0
11093,Tileset Grass Winter_365 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11094,Tileset Grass Winter_365,Ground,1,0,0,0,0,0,1,0,0,0,0
11095,Tileset Grass Winter_366 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11096,Tileset Grass Winter_366,Ground,1,0,0,0,0,0,1,0,0,0,0
11097,Tileset Grass Winter_367 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11098,Tileset Grass Winter_367,Ground,1,0,0,0,0,0,1,0,0,0,0
11099,Tileset Grass Winter_368 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11100,Tileset Grass Winter_368,Ground,1,0,0,0,0,0,1,0,0,0,0
11101,Tileset Grass Winter_369 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11102,Tileset Grass Winter_369,Ground,1,0,0,0,0,0,1,0,0,0,0
11103,Tileset Grass Winter_37 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11104,Tileset Grass Winter_37,Ground,1,0,0,0,0,0,1,0,0,0,0
11105,Tileset Grass Winter_370 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11106,Tileset Grass Winter_370,Ground,1,0,0,0,0,0,1,0,0,0,0
11107,Tileset Grass Winter_371 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11108,Tileset Grass Winter_371,Ground,1,0,0,0,0,0,1,0,0,0,0
11109,Tileset Grass Winter_372 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11110,Tileset Grass Winter_372,Ground,1,0,0,0,0,0,1,0,0,0,0
11111,Tileset Grass Winter_373 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11112,Tileset Grass Winter_373,Ground,1,0,0,0,0,0,1,0,0,0,0
11113,Tileset Grass Winter_374 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11114,Tileset Grass Winter_374,Ground,1,0,0,0,0,0,1,0,0,0,0
11115,Tileset Grass Winter_375 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11116,Tileset Grass Winter_375,Ground,1,0,0,0,0,0,1,0,0,0,0
11117,Tileset Grass Winter_376 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11118,Tileset Grass Winter_376,Ground,1,0,0,0,0,0,1,0,0,0,0
11119,Tileset Grass Winter_377 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11120,Tileset Grass Winter_377,Ground,1,0,0,0,0,0,1,0,0,0,0
11121,Tileset Grass Winter_378 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11122,Tileset Grass Winter_378,Ground,1,0,0,0,0,0,1,0,0,0,0
11123,Tileset Grass Winter_379 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11124,Tileset Grass Winter_379,Ground,1,0,0,0,0,0,1,0,0,0,0
11125,Tileset Grass Winter_38 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11126,Tileset Grass Winter_38,Ground,1,0,0,0,0,0,1,0,0,0,0
11127,Tileset Grass Winter_380 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11128,Tileset Grass Winter_380,Ground,1,0,0,0,0,0,1,0,0,0,0
11129,Tileset Grass Winter_381 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11130,Tileset Grass Winter_381,Ground,1,0,0,0,0,0,1,0,0,0,0
11131,Tileset Grass Winter_382 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11132,Tileset Grass Winter_382,Ground,1,0,0,0,0,0,1,0,0,0,0
11133,Tileset Grass Winter_383 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11134,Tileset Grass Winter_383,Ground,1,0,0,0,0,0,1,0,0,0,0
11135,Tileset Grass Winter_384 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11136,Tileset Grass Winter_384,Ground,1,0,0,0,0,0,1,0,0,0,0
11137,Tileset Grass Winter_385 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11138,Tileset Grass Winter_385,Ground,1,0,0,0,0,0,1,0,0,0,0
11139,Tileset Grass Winter_386 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11140,Tileset Grass Winter_386,Ground,1,0,0,0,0,0,1,0,0,0,0
11141,Tileset Grass Winter_387 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11142,Tileset Grass Winter_387,Ground,1,0,0,0,0,0,1,0,0,0,0
11143,Tileset Grass Winter_388 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11144,Tileset Grass Winter_388,Ground,1,0,0,0,0,0,1,0,0,0,0
11145,Tileset Grass Winter_389 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11146,Tileset Grass Winter_389,Ground,1,0,0,0,0,0,1,0,0,0,0
11147,Tileset Grass Winter_39 1,Ground,1,0,0,0,0,0,1,0,0,0,0
11148,Tileset Grass Winter_39,Ground,1,0,0,0,0,0,1,0,0,0,0
