ID,이름,태그,이동 가능,경작 가능,낚시 가능,건설 가능,상호작용 가능,바다 낚시 가능
11947,Tileset House_340,Ground,0,0,0,0,0,0
11948,Tileset House_341,Ground,0,0,0,0,0,0
11949,Tileset House_342,Ground,0,0,0,0,0,0
11950,Tileset House_343,Ground,0,0,0,0,0,0
11951,Tileset House_344,Ground,0,0,0,0,0,0
11952,Tileset House_345,Ground,0,0,0,0,0,0
11953,Tileset House_346,Ground,0,0,0,0,0,0
11954,Tileset House_347,Ground,0,0,0,0,0,0
11955,Tileset House_348,Ground,0,0,0,0,0,0
11956,Tileset House_349,Ground,0,0,0,0,0,0
11957,Tileset House_35,Ground,0,0,0,0,0,0
11958,Tileset House_350,Ground,0,0,0,0,0,0
11959,Tileset House_351,Ground,0,0,0,0,0,0
11960,Tileset House_352,Ground,0,0,0,0,0,0
11961,Tileset House_353,Ground,0,0,0,0,0,0
11962,Tileset House_354,Ground,0,0,0,0,0,0
11963,Tileset House_355,Ground,0,0,0,0,0,0
11964,Tileset House_356,Ground,0,0,0,0,0,0
11965,Tileset House_357,Ground,0,0,0,0,0,0
11966,Tileset House_358,Ground,0,0,0,0,0,0
11967,Tileset House_359,Ground,0,0,0,0,0,0
11968,Tileset House_36,Ground,0,0,0,0,0,0
11969,Tileset House_360,Ground,0,0,0,0,0,0
11970,Tileset House_361,Ground,0,0,0,0,0,0
11971,Tileset House_362,Ground,0,0,0,0,0,0
11972,Tileset House_363,Ground,0,0,0,0,0,0
11973,Tileset House_364,Ground,0,0,0,0,0,0
11974,Tileset House_365,Ground,0,0,0,0,0,0
11975,Tileset House_366,Ground,0,0,0,0,0,0
11976,Tileset House_367,Ground,0,0,0,0,0,0
11977,Tileset House_368,Ground,0,0,0,0,0,0
11978,Tileset House_369,Ground,0,0,0,0,0,0
11979,Tileset House_37,Ground,0,0,0,0,0,0
11980,Tileset House_370,Ground,0,0,0,0,0,0
11981,Tileset House_371,Ground,0,0,0,0,0,0
11982,Tileset House_372,Ground,0,0,0,0,0,0
11983,Tileset House_373,Ground,0,0,0,0,0,0
11984,Tileset House_374,Ground,0,0,0,0,0,0
11985,Tileset House_375,Ground,0,0,0,0,0,0
11986,Tileset House_376,Ground,0,0,0,0,0,0
11987,Tileset House_377,Ground,0,0,0,0,0,0
11988,Tileset House_378,Ground,0,0,0,0,0,0
11989,Tileset House_379,Ground,0,0,0,0,0,0
11990,Tileset House_38,Ground,0,0,0,0,0,0
11991,Tileset House_380,Ground,0,0,0,0,0,0
11992,Tileset House_381,Ground,0,0,0,0,0,0
11993,Tileset House_382,Ground,0,0,0,0,0,0
11994,Tileset House_383,Ground,0,0,0,0,0,0
11995,Tileset House_384,Ground,0,0,0,0,0,0
11996,Tileset House_385,Ground,0,0,0,0,0,0
11997,Tileset House_386,Ground,0,0,0,0,0,0
11998,Tileset House_387,Ground,0,0,0,0,0,0
11999,Tileset House_388,Ground,0,0,0,0,0,0
12000,Tileset House_389,Ground,0,0,0,0,0,0
12001,Tileset House_39,Ground,0,0,0,0,0,0
12002,Tileset House_390,Ground,0,0,0,0,0,0
12003,Tileset House_391,Ground,0,0,0,0,0,0
12004,Tileset House_392,Ground,0,0,0,0,0,0
12005,Tileset House_393,Ground,0,0,0,0,0,0
12006,Tileset House_394,Ground,0,0,0,0,0,0
12007,Tileset House_395,Ground,0,0,0,0,0,0
12008,Tileset House_396,Ground,0,0,0,0,0,0
12009,Tileset House_397,Ground,0,0,0,0,0,0
12010,Tileset House_398,Ground,0,0,0,0,0,0
12011,Tileset House_399,Ground,0,0,0,0,0,0
12012,Tileset House_4,Ground,0,0,0,0,0,0
12013,Tileset House_40,Ground,0,0,0,0,0,0
12014,Tileset House_400,Ground,0,0,0,0,0,0
12015,Tileset House_401,Ground,0,0,0,0,0,0
12016,Tileset House_402,Ground,0,0,0,0,0,0
12017,Tileset House_403,Ground,0,0,0,0,0,0
12018,Tileset House_404,Ground,0,0,0,0,0,0
12019,Tileset House_405,Ground,0,0,0,0,0,0
12020,Tileset House_406,Ground,0,0,0,0,0,0
12021,Tileset House_407,Ground,0,0,0,0,0,0
12022,Tileset House_408,Ground,0,0,0,0,0,0
12023,Tileset House_409,Ground,0,0,0,0,0,0
12024,Tileset House_41,Ground,0,0,0,0,0,0
12025,Tileset House_410,Ground,0,0,0,0,0,0
12026,Tileset House_411,Ground,0,0,0,0,0,0
12027,Tileset House_412,Ground,0,0,0,0,0,0
12028,Tileset House_413,Ground,0,0,0,0,0,0
12029,Tileset House_414,Ground,0,0,0,0,0,0
12030,Tileset House_415,Ground,0,0,0,0,0,0
12031,Tileset House_416,Ground,0,0,0,0,0,0
12032,Tileset House_417,Ground,0,0,0,0,0,0
12033,Tileset House_418,Ground,0,0,0,0,0,0
12034,Tileset House_419,Ground,0,0,0,0,0,0
12035,Tileset House_42,Ground,0,0,0,0,0,0
12036,Tileset House_420,Ground,0,0,0,0,0,0
12037,Tileset House_421,Ground,0,0,0,0,0,0
12038,Tileset House_422,Ground,0,0,0,0,0,0
12039,Tileset House_423,Ground,0,0,0,0,0,0
12040,Tileset House_424,Ground,0,0,0,0,0,0
12041,Tileset House_425,Ground,0,0,0,0,0,0
12042,Tileset House_426,Ground,0,0,0,0,0,0
12043,Tileset House_427,Ground,0,0,0,0,0,0
12044,Tileset House_428,Ground,0,0,0,0,0,0
12045,Tileset House_429,Ground,0,0,0,0,0,0
12046,Tileset House_43,Ground,0,0,0,0,0,0
12047,Tileset House_430,Ground,0,0,0,0,0,0
12048,Tileset House_431,Ground,0,0,0,0,0,0
12049,Tileset House_432,Ground,0,0,0,0,0,0
12050,Tileset House_433,Ground,0,0,0,0,0,0
12051,Tileset House_434,Ground,0,0,0,0,0,0
12052,Tileset House_435,Ground,0,0,0,0,0,0
12053,Tileset House_436,Ground,0,0,0,0,0,0
12054,Tileset House_437,Ground,0,0,0,0,0,0
12055,Tileset House_438,Ground,0,0,0,0,0,0
12056,Tileset House_439,Ground,0,0,0,0,0,0
12057,Tileset House_44,Ground,0,0,0,0,0,0
12058,Tileset House_440,Ground,0,0,0,0,0,0
12059,Tileset House_441,Ground,0,0,0,0,0,0
12060,Tileset House_442,Ground,0,0,0,0,0,0
12061,Tileset House_443,Ground,0,0,0,0,0,0
12062,Tileset House_444,Ground,0,0,0,0,0,0
12063,Tileset House_445,Ground,0,0,0,0,0,0
12064,Tileset House_446,Ground,0,0,0,0,0,0
12065,Tileset House_447,Ground,0,0,0,0,0,0
12066,Tileset House_448,Ground,0,0,0,0,0,0
12067,Tileset House_449,Ground,0,0,0,0,0,0
12068,Tileset House_45,Ground,0,0,0,0,0,0
12069,Tileset House_450,Ground,0,0,0,0,0,0
12070,Tileset House_451,Ground,0,0,0,0,0,0
12071,Tileset House_452,Ground,0,0,0,0,0,0
12072,Tileset House_453,Ground,0,0,0,0,0,0
12073,Tileset House_454,Ground,0,0,0,0,0,0
12074,Tileset House_455,Ground,0,0,0,0,0,0
12075,Tileset House_456,Ground,0,0,0,0,0,0
12076,Tileset House_457,Ground,0,0,0,0,0,0
12077,Tileset House_458,Ground,0,0,0,0,0,0
12078,Tileset House_459,Ground,0,0,0,0,0,0
12079,Tileset House_46,Ground,0,0,0,0,0,0
12080,Tileset House_460,Ground,0,0,0,0,0,0
12081,Tileset House_461,Ground,0,0,0,0,0,0
12082,Tileset House_462,Ground,0,0,0,0,0,0
12083,Tileset House_463,Ground,0,0,0,0,0,0
12084,Tileset House_464,Ground,0,0,0,0,0,0
12085,Tileset House_465,Ground,0,0,0,0,0,0
12086,Tileset House_466,Ground,0,0,0,0,0,0
12087,Tileset House_467,Ground,0,0,0,0,0,0
12088,Tileset House_468,Ground,0,0,0,0,0,0
12089,Tileset House_469,Ground,0,0,0,0,0,0
12090,Tileset House_47,Ground,0,0,0,0,0,0
12091,Tileset House_470,Ground,0,0,0,0,0,0
12092,Tileset House_471,Ground,0,0,0,0,0,0
12093,Tileset House_472,Ground,0,0,0,0,0,0
12094,Tileset House_473,Ground,0,0,0,0,0,0
12095,Tileset House_474,Ground,0,0,0,0,0,0
12096,Tileset House_475,Ground,0,0,0,0,0,0
12097,Tileset House_476,Ground,0,0,0,0,0,0
12098,Tileset House_477,Ground,0,0,0,0,0,0
12099,Tileset House_478,Ground,0,0,0,0,0,0
12100,Tileset House_479,Ground,0,0,0,0,0,0
12101,Tileset House_48,Ground,0,0,0,0,0,0
12102,Tileset House_480,Ground,0,0,0,0,0,0
12103,Tileset House_481,Ground,0,0,0,0,0,0
12104,Tileset House_482,Ground,0,0,0,0,0,0
12105,Tileset House_483,Ground,0,0,0,0,0,0
12106,Tileset House_484,Ground,0,0,0,0,0,0
12107,Tileset House_485,Ground,0,0,0,0,0,0
12108,Tileset House_486,Ground,0,0,0,0,0,0
12109,Tileset House_487,Ground,0,0,0,0,0,0
12110,Tileset House_488,Ground,0,0,0,0,0,0
12111,Tileset House_489,Ground,0,0,0,0,0,0
12112,Tileset House_49,Ground,0,0,0,0,0,0
12113,Tileset House_490,Ground,0,0,0,0,0,0
12114,Tileset House_491,Ground,0,0,0,0,0,0
12115,Tileset House_492,Ground,0,0,0,0,0,0
12116,Tileset House_493,Ground,0,0,0,0,0,0
12117,Tileset House_494,Ground,0,0,0,0,0,0
12118,Tileset House_495,Ground,0,0,0,0,0,0
12119,Tileset House_496,Ground,0,0,0,0,0,0
12120,Tileset House_497,Ground,0,0,0,0,0,0
12121,Tileset House_498,Ground,0,0,0,0,0,0
12122,Tileset House_499,Ground,0,0,0,0,0,0
12123,Tileset House_5,Ground,0,0,0,0,0,0
12124,Tileset House_50,Ground,0,0,0,0,0,0
12125,Tileset House_500,Ground,0,0,0,0,0,0
12126,Tileset House_501,Ground,0,0,0,0,0,0
12127,Tileset House_502,Ground,0,0,0,0,0,0
12128,Tileset House_503,Ground,0,0,0,0,0,0
12129,Tileset House_504,Ground,0,0,0,0,0,0
12130,Tileset House_505,Ground,0,0,0,0,0,0
12131,Tileset House_506,Ground,0,0,0,0,0,0
12132,Tileset House_507,Ground,0,0,0,0,0,0
12133,Tileset House_508,Ground,0,0,0,0,0,0
12134,Tileset House_509,Ground,0,0,0,0,0,0
12135,Tileset House_51,Ground,0,0,0,0,0,0
12136,Tileset House_510,Ground,0,0,0,0,0,0
12137,Tileset House_511,Ground,0,0,0,0,0,0
12138,Tileset House_512,Ground,0,0,0,0,0,0
12139,Tileset House_513,Ground,0,0,0,0,0,0
12140,Tileset House_514,Ground,0,0,0,0,0,0
12141,Tileset House_515,Ground,0,0,0,0,0,0
12142,Tileset House_516,Ground,0,0,0,0,0,0
12143,Tileset House_517,Ground,0,0,0,0,0,0
12144,Tileset House_518,Ground,0,0,0,0,0,0
12145,Tileset House_519,Ground,0,0,0,0,0,0
12146,Tileset House_52,Ground,0,0,0,0,0,0
12147,Tileset House_520,Ground,0,0,0,0,0,0
12148,Tileset House_521,Ground,0,0,0,0,0,0
12149,Tileset House_522,Ground,0,0,0,0,0,0
12150,Tileset House_523,Ground,0,0,0,0,0,0
12151,Tileset House_524,Ground,0,0,0,0,0,0
12152,Tileset House_525,Ground,0,0,0,0,0,0
12153,Tileset House_526,Ground,0,0,0,0,0,0
12154,Tileset House_527,Ground,0,0,0,0,0,0
12155,Tileset House_528,Ground,0,0,0,0,0,0
12156,Tileset House_529,Ground,0,0,0,0,0,0
12157,Tileset House_53,Ground,0,0,0,0,0,0
12158,Tileset House_530,Ground,0,0,0,0,0,0
12159,Tileset House_531,Ground,0,0,0,0,0,0
12160,Tileset House_532,Ground,0,0,0,0,0,0
12161,Tileset House_533,Ground,0,0,0,0,0,0
12162,Tileset House_534,Ground,0,0,0,0,0,0
12163,Tileset House_535,Ground,0,0,0,0,0,0
12164,Tileset House_536,Ground,0,0,0,0,0,0
12165,Tileset House_537,Ground,0,0,0,0,0,0
12166,Tileset House_538,Ground,0,0,0,0,0,0
12167,Tileset House_539,Ground,0,0,0,0,0,0
12168,Tileset House_54,Ground,0,0,0,0,0,0
12169,Tileset House_540,Ground,0,0,0,0,0,0
12170,Tileset House_541,Ground,0,0,0,0,0,0
12171,Tileset House_542,Ground,0,0,0,0,0,0
12172,Tileset House_543,Ground,0,0,0,0,0,0
12173,Tileset House_544,Ground,0,0,0,0,0,0
12174,Tileset House_545,Ground,0,0,0,0,0,0
12175,Tileset House_546,Ground,0,0,0,0,0,0
12176,Tileset House_547,Ground,0,0,0,0,0,0
12177,Tileset House_548,Ground,0,0,0,0,0,0
12178,Tileset House_549,Ground,0,0,0,0,0,0
12179,Tileset House_55,Ground,0,0,0,0,0,0
12180,Tileset House_550,Ground,0,0,0,0,0,0
12181,Tileset House_551,Ground,0,0,0,0,0,0
12182,Tileset House_552,Ground,0,0,0,0,0,0
12183,Tileset House_553,Ground,0,0,0,0,0,0
12184,Tileset House_554,Ground,0,0,0,0,0,0
12185,Tileset House_555,Ground,0,0,0,0,0,0
12186,Tileset House_556,Ground,0,0,0,0,0,0
12187,Tileset House_557,Ground,0,0,0,0,0,0
12188,Tileset House_558,Ground,0,0,0,0,0,0
12189,Tileset House_559,Ground,0,0,0,0,0,0
12190,Tileset House_56,Ground,0,0,0,0,0,0
12191,Tileset House_560,Ground,0,0,0,0,0,0
12192,Tileset House_561,Ground,0,0,0,0,0,0
12193,Tileset House_562,Ground,0,0,0,0,0,0
12194,Tileset House_563,Ground,0,0,0,0,0,0
12195,Tileset House_564,Ground,0,0,0,0,0,0
12196,Tileset House_565,Ground,0,0,0,0,0,0
12197,Tileset House_566,Ground,0,0,0,0,0,0
12198,Tileset House_567,Ground,0,0,0,0,0,0
12199,Tileset House_568,Ground,0,0,0,0,0,0
12200,Tileset House_569,Ground,0,0,0,0,0,0
12201,Tileset House_57,Ground,0,0,0,0,0,0
12202,Tileset House_570,Ground,0,0,0,0,0,0
12203,Tileset House_571,Ground,0,0,0,0,0,0
12204,Tileset House_572,Ground,0,0,0,0,0,0
12205,Tileset House_573,Ground,0,0,0,0,0,0
12206,Tileset House_574,Ground,0,0,0,0,0,0
12207,Tileset House_575,Ground,0,0,0,0,0,0
12208,Tileset House_576,Ground,0,0,0,0,0,0
12209,Tileset House_577,Ground,0,0,0,0,0,0
12210,Tileset House_578,Ground,0,0,0,0,0,0
12211,Tileset House_579,Ground,0,0,0,0,0,0
12212,Tileset House_58,Ground,0,0,0,0,0,0
12213,Tileset House_580,Ground,0,0,0,0,0,0
12214,Tileset House_581,Ground,0,0,0,0,0,0
12215,Tileset House_582,Ground,0,0,0,0,0,0
12216,Tileset House_583,Ground,0,0,0,0,0,0
12217,Tileset House_584,Ground,0,0,0,0,0,0
12218,Tileset House_585,Ground,0,0,0,0,0,0
12219,Tileset House_586,Ground,0,0,0,0,0,0
12220,Tileset House_587,Ground,0,0,0,0,0,0
12221,Tileset House_588,Ground,0,0,0,0,0,0
12222,Tileset House_589,Ground,0,0,0,0,0,0
12223,Tileset House_59,Ground,0,0,0,0,0,0
12224,Tileset House_590,Ground,0,0,0,0,0,0
12225,Tileset House_591,Ground,0,0,0,0,0,0
12226,Tileset House_592,Ground,0,0,0,0,0,0
12227,Tileset House_593,Ground,0,0,0,0,0,0
12228,Tileset House_594,Ground,0,0,0,0,0,0
12229,Tileset House_595,Ground,0,0,0,0,0,0
12230,Tileset House_596,Ground,0,0,0,0,0,0
12231,Tileset House_597,Ground,0,0,0,0,0,0
12232,Tileset House_598,Ground,0,0,0,0,0,0
12233,Tileset House_599,Ground,0,0,0,0,0,0
12234,Tileset House_6,Ground,0,0,0,0,0,0
12235,Tileset House_60,Ground,0,0,0,0,0,0
12236,Tileset House_600,Ground,0,0,0,0,0,0
12237,Tileset House_601,Ground,0,0,0,0,0,0
12238,Tileset House_602,Ground,0,0,0,0,0,0
12239,Tileset House_603,Ground,0,0,0,0,0,0
12240,Tileset House_604,Ground,0,0,0,0,0,0
12241,Tileset House_605,Ground,0,0,0,0,0,0
12242,Tileset House_606,Ground,0,0,0,0,0,0
12243,Tileset House_607,Ground,0,0,0,0,0,0
12244,Tileset House_608,Ground,0,0,0,0,0,0
12245,Tileset House_609,Ground,0,0,0,0,0,0
12246,Tileset House_61,Ground,0,0,0,0,0,0
12247,Tileset House_610,Ground,0,0,0,0,0,0
12248,Tileset House_611,Ground,0,0,0,0,0,0
12249,Tileset House_612,Ground,0,0,0,0,0,0
12250,Tileset House_613,Ground,0,0,0,0,0,0
12251,Tileset House_614,Ground,0,0,0,0,0,0
12252,Tileset House_615,Ground,0,0,0,0,0,0
12253,Tileset House_616,Ground,0,0,0,0,0,0
12254,Tileset House_617,Ground,0,0,0,0,0,0
12255,Tileset House_618,Ground,0,0,0,0,0,0
12256,Tileset House_619,Ground,0,0,0,0,0,0
12257,Tileset House_62,Ground,0,0,0,0,0,0
12258,Tileset House_620,Ground,0,0,0,0,0,0
12259,Tileset House_621,Ground,0,0,0,0,0,0
12260,Tileset House_622,Ground,0,0,0,0,0,0
12261,Tileset House_623,Ground,0,0,0,0,0,0
12262,Tileset House_624,Ground,0,0,0,0,0,0
12263,Tileset House_625,Ground,0,0,0,0,0,0
12264,Tileset House_626,Ground,0,0,0,0,0,0
12265,Tileset House_627,Ground,0,0,0,0,0,0
12266,Tileset House_628,Ground,0,0,0,0,0,0
12267,Tileset House_629,Ground,0,0,0,0,0,0
12268,Tileset House_63,Ground,0,0,0,0,0,0
12269,Tileset House_630,Ground,0,0,0,0,0,0
12270,Tileset House_631,Ground,0,0,0,0,0,0
12271,Tileset House_632,Ground,0,0,0,0,0,0
12272,Tileset House_633,Ground,0,0,0,0,0,0
12273,Tileset House_634,Ground,0,0,0,0,0,0
12274,Tileset House_635,Ground,0,0,0,0,0,0
12275,Tileset House_636,Ground,0,0,0,0,0,0
12276,Tileset House_637,Ground,0,0,0,0,0,0
12277,Tileset House_638,Ground,0,0,0,0,0,0
12278,Tileset House_639,Ground,0,0,0,0,0,0
12279,Tileset House_64,Ground,0,0,0,0,0,0
12280,Tileset House_640,Ground,0,0,0,0,0,0
12281,Tileset House_641,Ground,0,0,0,0,0,0
12282,Tileset House_642,Ground,0,0,0,0,0,0
12283,Tileset House_643,Ground,0,0,0,0,0,0
12284,Tileset House_644,Ground,0,0,0,0,0,0
12285,Tileset House_645,Ground,0,0,0,0,0,0
12286,Tileset House_646,Ground,0,0,0,0,0,0
12287,Tileset House_647,Ground,0,0,0,0,0,0
12288,Tileset House_648,Ground,0,0,0,0,0,0
12289,Tileset House_649,Ground,0,0,0,0,0,0
12290,Tileset House_65,Ground,0,0,0,0,0,0
12291,Tileset House_650,Ground,0,0,0,0,0,0
12292,Tileset House_651,Ground,0,0,0,0,0,0
12293,Tileset House_652,Ground,0,0,0,0,0,0
12294,Tileset House_653,Ground,0,0,0,0,0,0
12295,Tileset House_654,Ground,0,0,0,0,0,0
12296,Tileset House_655,Ground,0,0,0,0,0,0
12297,Tileset House_656,Ground,0,0,0,0,0,0
12298,Tileset House_657,Ground,0,0,0,0,0,0
12299,Tileset House_658,Ground,0,0,0,0,0,0
12300,Tileset House_659,Ground,0,0,0,0,0,0
12301,Tileset House_66,Ground,0,0,0,0,0,0
12302,Tileset House_660,Ground,0,0,0,0,0,0
12303,Tileset House_661,Ground,0,0,0,0,0,0
12304,Tileset House_662,Ground,0,0,0,0,0,0
12305,Tileset House_663,Ground,0,0,0,0,0,0
12306,Tileset House_664,Ground,0,0,0,0,0,0
12307,Tileset House_665,Ground,0,0,0,0,0,0
12308,Tileset House_666,Ground,0,0,0,0,0,0
12309,Tileset House_667,Ground,0,0,0,0,0,0
12310,Tileset House_668,Ground,0,0,0,0,0,0
12311,Tileset House_669,Ground,0,0,0,0,0,0
12312,Tileset House_67,Ground,0,0,0,0,0,0
12313,Tileset House_670,Ground,0,0,0,0,0,0
12314,Tileset House_671,Ground,0,0,0,0,0,0
12315,Tileset House_672,Ground,0,0,0,0,0,0
12316,Tileset House_673,Ground,0,0,0,0,0,0
12317,Tileset House_674,Ground,0,0,0,0,0,0
12318,Tileset House_675,Ground,0,0,0,0,0,0
12319,Tileset House_676,Ground,0,0,0,0,0,0
12320,Tileset House_677,Ground,0,0,0,0,0,0
12321,Tileset House_678,Ground,0,0,0,0,0,0
12322,Tileset House_679,Ground,0,0,0,0,0,0
12323,Tileset House_68,Ground,0,0,0,0,0,0
12324,Tileset House_680,Ground,0,0,0,0,0,0
12325,Tileset House_681,Ground,0,0,0,0,0,0
12326,Tileset House_682,Ground,0,0,0,0,0,0
12327,Tileset House_683,Ground,0,0,0,0,0,0
12328,Tileset House_684,Ground,0,0,0,0,0,0
12329,Tileset House_685,Ground,0,0,0,0,0,0
12330,Tileset House_686,Ground,0,0,0,0,0,0
12331,Tileset House_687,Ground,0,0,0,0,0,0
12332,Tileset House_688,Ground,0,0,0,0,0,0
12333,Tileset House_689,Ground,0,0,0,0,0,0
12334,Tileset House_69,Ground,0,0,0,0,0,0
12335,Tileset House_690,Ground,0,0,0,0,0,0
12336,Tileset House_691,Ground,0,0,0,0,0,0
12337,Tileset House_692,Ground,0,0,0,0,0,0
12338,Tileset House_693,Ground,0,0,0,0,0,0
12339,Tileset House_694,Ground,0,0,0,0,0,0
12340,Tileset House_695,Ground,0,0,0,0,0,0
12341,Tileset House_696,Ground,0,0,0,0,0,0
12342,Tileset House_697,Ground,0,0,0,0,0,0
12343,Tileset House_698,Ground,0,0,0,0,0,0
12344,Tileset House_699,Ground,0,0,0,0,0,0
12345,Tileset House_7,Ground,0,0,0,0,0,0
12346,Tileset House_70,Ground,0,0,0,0,0,0
12347,Tileset House_700,Ground,0,0,0,0,0,0
12348,Tileset House_701,Ground,0,0,0,0,0,0
12349,Tileset House_702,Ground,0,0,0,0,0,0
12350,Tileset House_703,Ground,0,0,0,0,0,0
12351,Tileset House_704,Ground,0,0,0,0,0,0
12352,Tileset House_705,Ground,0,0,0,0,0,0
12353,Tileset House_706,Ground,0,0,0,0,0,0
12354,Tileset House_707,Ground,0,0,0,0,0,0
12355,Tileset House_708,Ground,0,0,0,0,0,0
12356,Tileset House_709,Ground,0,0,0,0,0,0
12357,Tileset House_71,Ground,0,0,0,0,0,0
12358,Tileset House_710,Ground,0,0,0,0,0,0
12359,Tileset House_711,Ground,0,0,0,0,0,0
12360,Tileset House_712,Ground,0,0,0,0,0,0
12361,Tileset House_713,Ground,0,0,0,0,0,0
12362,Tileset House_714,Ground,0,0,0,0,0,0
12363,Tileset House_715,Ground,0,0,0,0,0,0
12364,Tileset House_716,Ground,0,0,0,0,0,0
12365,Tileset House_717,Ground,0,0,0,0,0,0
12366,Tileset House_718,Ground,0,0,0,0,0,0
12367,Tileset House_719,Ground,0,0,0,0,0,0
12368,Tileset House_72,Ground,0,0,0,0,0,0
12369,Tileset House_720,Ground,0,0,0,0,0,0
12370,Tileset House_721,Ground,0,0,0,0,0,0
12371,Tileset House_722,Ground,0,0,0,0,0,0
12372,Tileset House_723,Ground,0,0,0,0,0,0
12373,Tileset House_724,Ground,0,0,0,0,0,0
12374,Tileset House_725,Ground,0,0,0,0,0,0
12375,Tileset House_726,Ground,0,0,0,0,0,0
12376,Tileset House_727,Ground,0,0,0,0,0,0
12377,Tileset House_728,Ground,0,0,0,0,0,0
12378,Tileset House_729,Ground,0,0,0,0,0,0
12379,Tileset House_73,Ground,0,0,0,0,0,0
12380,Tileset House_730,Ground,0,0,0,0,0,0
12381,Tileset House_731,Ground,0,0,0,0,0,0
12382,Tileset House_732,Ground,0,0,0,0,0,0
12383,Tileset House_733,Ground,0,0,0,0,0,0
12384,Tileset House_734,Ground,0,0,0,0,0,0
12385,Tileset House_735,Ground,0,0,0,0,0,0
12386,Tileset House_736,Ground,0,0,0,0,0,0
12387,Tileset House_737,Ground,0,0,0,0,0,0
12388,Tileset House_738,Ground,0,0,0,0,0,0
12389,Tileset House_739,Ground,0,0,0,0,0,0
12390,Tileset House_74,Ground,0,0,0,0,0,0
12391,Tileset House_740,Ground,0,0,0,0,0,0
12392,Tileset House_741,Ground,0,0,0,0,0,0
12393,Tileset House_742,Ground,0,0,0,0,0,0
12394,Tileset House_743,Ground,0,0,0,0,0,0
12395,Tileset House_744,Ground,0,0,0,0,0,0
12396,Tileset House_745,Ground,0,0,0,0,0,0
12397,Tileset House_746,Ground,0,0,0,0,0,0
12398,Tileset House_747,Ground,0,0,0,0,0,0
12399,Tileset House_748,Ground,0,0,0,0,0,0
12400,Tileset House_749,Ground,0,0,0,0,0,0
12401,Tileset House_75,Ground,0,0,0,0,0,0
12402,Tileset House_750,Ground,0,0,0,0,0,0
12403,Tileset House_751,Ground,0,0,0,0,0,0
12404,Tileset House_752,Ground,0,0,0,0,0,0
12405,Tileset House_753,Ground,0,0,0,0,0,0
12406,Tileset House_754,Ground,0,0,0,0,0,0
12407,Tileset House_755,Ground,0,0,0,0,0,0
12408,Tileset House_756,Ground,0,0,0,0,0,0
12409,Tileset House_757,Ground,0,0,0,0,0,0
12410,Tileset House_758,Ground,0,0,0,0,0,0
12411,Tileset House_759,Ground,0,0,0,0,0,0
12412,Tileset House_76,Ground,0,0,0,0,0,0
12413,Tileset House_760,Ground,0,0,0,0,0,0
12414,Tileset House_761,Ground,0,0,0,0,0,0
12415,Tileset House_762,Ground,0,0,0,0,0,0
12416,Tileset House_763,Ground,0,0,0,0,0,0
12417,Tileset House_764,Ground,0,0,0,0,0,0
12418,Tileset House_765,Ground,0,0,0,0,0,0
12419,Tileset House_766,Ground,0,0,0,0,0,0
12420,Tileset House_767,Ground,0,0,0,0,0,0
12421,Tileset House_768,Ground,0,0,0,0,0,0
12422,Tileset House_769,Ground,0,0,0,0,0,0
12423,Tileset House_77,Ground,0,0,0,0,0,0
12424,Tileset House_770,Ground,0,0,0,0,0,0
12425,Tileset House_771,Ground,0,0,0,0,0,0
12426,Tileset House_772,Ground,0,0,0,0,0,0
12427,Tileset House_773,Ground,0,0,0,0,0,0
12428,Tileset House_774,Ground,0,0,0,0,0,0
12429,Tileset House_775,Ground,0,0,0,0,0,0
12430,Tileset House_776,Ground,0,0,0,0,0,0
12431,Tileset House_777,Ground,0,0,0,0,0,0
12432,Tileset House_778,Ground,0,0,0,0,0,0
12433,Tileset House_779,Ground,0,0,0,0,0,0
12434,Tileset House_78,Ground,0,0,0,0,0,0
12435,Tileset House_780,Ground,0,0,0,0,0,0
12436,Tileset House_781,Ground,0,0,0,0,0,0
12437,Tileset House_782,Ground,0,0,0,0,0,0
12438,Tileset House_783,Ground,0,0,0,0,0,0
12439,Tileset House_784,Ground,0,0,0,0,0,0
12440,Tileset House_785,Ground,0,0,0,0,0,0
12441,Tileset House_786,Ground,0,0,0,0,0,0
12442,Tileset House_787,Ground,0,0,0,0,0,0
12443,Tileset House_788,Ground,0,0,0,0,0,0
12444,Tileset House_789,Ground,0,0,0,0,0,0
12445,Tileset House_79,Ground,0,0,0,0,0,0
12446,Tileset House_790,Ground,0,0,0,0,0,0
12447,Tileset House_791,Ground,0,0,0,0,0,0
12448,Tileset House_792,Ground,0,0,0,0,0,0
12449,Tileset House_793,Ground,0,0,0,0,0,0
12450,Tileset House_794,Ground,0,0,0,0,0,0
12451,Tileset House_795,Ground,0,0,0,0,0,0
12452,Tileset House_796,Ground,0,0,0,0,0,0
12453,Tileset House_797,Ground,0,0,0,0,0,0
12454,Tileset House_798,Ground,0,0,0,0,0,0
12455,Tileset House_799,Ground,0,0,0,0,0,0
12456,Tileset House_8,Ground,0,0,0,0,0,0
12457,Tileset House_80,Ground,0,0,0,0,0,0
12458,Tileset House_800,Ground,0,0,0,0,0,0
12459,Tileset House_801,Ground,0,0,0,0,0,0
12460,Tileset House_802,Ground,0,0,0,0,0,0
12461,Tileset House_803,Ground,0,0,0,0,0,0
12462,Tileset House_804,Ground,0,0,0,0,0,0
